experiment,label,SPI,PFSI,TFSI,PPR,PPD
492.0,normal,0.1605,64.5,104.5,1.0,0.0
492.0,compromised,0.633,0.5,133.5,1.03,0.03
493.0,normal,0.1453,51.0,115.0,1.0,0.0
493.0,compromised,0.352,75.5,157.5,1.01,0.01
494.0,normal,0.1062,64.0,74.0,1.0,0.0
494.0,compromised,0.6166,9.5,115.5,1.04,0.04
495.0,normal,0.1385,8.0,129.0,1.0,0.0
495.0,compromised,0.1657,22.5,136.5,1.02,0.02
496.0,normal,0.0971,7.0,156.0,1.0,0.0
496.0,compromised,0.4317,121.5,173.5,1.03,0.03
497.0,normal,0.1865,56.5,121.5,1.0,0.0
497.0,compromised,0.7362,50.5,130.5,1.01,0.01
498.0,normal,0.1902,6.0,109.0,1.0,0.0
498.0,compromised,0.6842,69.0,165.0,0.99,0.0
499.0,normal,0.2099,62.0,95.0,1.0,0.0
499.0,compromised,0.7161,76.5,124.5,1.05,0.05
500.0,normal,0.1632,61.0,0.0,1.0,0.0
500.0,compromised,0.448,92.5,116.5,1.0,0.0
