experiment,label,SPI,PFSI,TFSI,PPR,PPD
2117.0,compromised,0.9159641108121824,55.32395361061246,61.66506055493486,1.0919396954629579,0.08491817625643577
2118.0,normal,0.14383226177152475,15.494814637748195,36.48937318506005,1.0,0.0
2118.0,compromised,0.2519379771412645,62.30587261524367,93.66678631438464,0.0,0.0008468473558459654
2119.0,normal,0.0965407736777155,8.003319312574105,44.0041716211829,1.0,0.0
2119.0,compromised,0.7999295600335776,97.67377175115728,111.32355048551351,0.0,0.0
2120.0,normal,0.08530362492957988,32.49922271370825,56.51042203532044,1.0,0.0
2120.0,compromised,0.16503652416756034,13.010597539881658,10.995304298308744,1.0052414060358337,0.005700949381785122
2121.0,normal,0.2408527464854665,15.004982989837506,39.01123019737715,1.0,0.0
2121.0,compromised,0.5941045679348573,101.9934984043755,102.00429533909707,1.088866439814824,0.07371796169292458
2122.0,normal,0.18499468802471364,26.9891642658827,43.97778370192013,1.0,0.0
2122.0,compromised,0.777277006661699,81.98079639105828,95.99151489727834,1.0123705496580173,0.01842301374285866
2123.0,normal,0.1679975619891379,8.52206543305408,40.48616334172431,1.0,0.0
2123.0,compromised,0.21788810312702708,47.33411955986616,47.319749614995956,0.9952750445539406,0.020016941409728692
2124.0,normal,0.1921464529978264,10.994656528254907,27.019152284321017,1.0,0.0
2124.0,compromised,1.0461993541757948,113.33558503601311,101.65759785897876,0.0,0.0538881376905389
2125.0,normal,0.15064991157853064,27.494240757041222,47.49396384505799,1.0,0.0
2125.0,compromised,0.11935398109856624,28.495213412176092,30.498194972638327,0.9178184588148706,0.0
2126.0,normal,0.1669643598665179,15.00035200940061,30.999807971000802,1.0,0.0
2126.0,compromised,0.3743235450636815,45.32823271237945,57.671780811956765,0.0,-0.01175394763188466
2127.0,normal,0.154350741863665,23.00460988131139,0.011886293364274707,1.0,0.0
2127.0,compromised,0.14488515304772878,51.003734622098904,75.99766233208287,0.0,-0.01575378384848949
2128.0,normal,0.14815431912452964,27.994633750638314,40.99416527429381,1.0,0.0
2128.0,compromised,0.2699282213173507,48.681545272121994,72.66347036246707,0.9773631819549432,0.0
2129.0,normal,0.18185054361889635,19.48830375706585,43.5016873647262,1.0,0.0
2129.0,compromised,0.20104593997924863,44.500480825681635,4.51530182201098,1.0674958221343698,0.04572169091337704
2130.0,normal,0.0980467625546111,47.00515226832395,52.00507652142793,1.0,0.0
2130.0,compromised,0.1981616598832994,50.989637671620734,51.004972276220094,0.0,0.0010735417738444476
2131.0,normal,0.1650440109173765,33.00541517718738,32.999087752463865,1.0,0.0
2131.0,compromised,0.6597936176732595,63.490264111984075,63.50677806941989,-0.013410565228073807,0.0
2132.0,normal,0.14687233292483007,23.51242440214795,24.491442436614335,1.0,0.0
2132.0,compromised,0.19889344743893478,51.99062495343034,81.99411742651843,1.0086489156868752,0.007151855648715578
2133.0,normal,0.13128865670542883,7.997244680380943,43.9887448238518,1.0,0.0
2133.0,compromised,0.16831907553579403,37.49326907747696,51.51446201899832,1.0178440705075775,0.02272134651449755
2134.0,normal,0.10769092939308181,19.51209902661871,29.50222469988325,1.0,0.0
2134.0,compromised,0.5521175131232385,55.6787254662721,61.33711609335958,0.0,0.018771213607240426
2135.0,normal,0.1845518018211276,26.969691747888426,38.01919993420485,1.0,0.0
2135.0,compromised,0.08601575526842874,67.36165938185232,88.6804254308659,1.020541682598919,0.0
2136.0,normal,0.1412228385631281,27.00474708283203,-0.01415890200894561,1.0,0.0
2136.0,compromised,0.1564262808834765,61.652332807419945,76.67339050886241,1.0691445525537275,0.06043360129905896
2137.0,normal,0.10422160564707293,26.999694303446127,24.999528255425027,1.0,0.0
2137.0,compromised,0.16913761327343338,21.489228974147746,32.4964298568602,0.9762922458193027,-0.008076486544721245
2138.0,normal,0.12311572221713686,10.49346449821997,37.50070065510548,1.0,0.0
2138.0,compromised,0.2942367154132957,62.34476606279515,87.66463015343918,1.0533551154831255,0.0
2139.0,normal,0.061739228331974566,36.51450283572073,60.512789982245486,1.0,0.0
2139.0,compromised,0.9133228547485795,72.66095179683468,86.66589632690216,1.0399123362100056,0.0
2140.0,normal,0.19589347240299368,13.003216578172143,25.998089574428317,1.0,0.0
2140.0,compromised,0.8987055179599248,77.31987768326431,77.33992601230112,0.0,0.0
2141.0,normal,0.17366922560961706,18.986486951559918,32.01324130286082,1.0,0.0
2141.0,compromised,0.32949994848187575,55.00715471138973,64.98974264182512,0.0,0.02359487612066509
2142.0,normal,0.13165148454332426,6.984015383138058,30.986756052954114,1.0,0.0
2142.0,compromised,0.7990184962008772,68.32108701428676,98.33136740283514,0.0,0.0
2143.0,normal,0.172305627958243,5.997593822905906,44.99765387615635,1.0,0.0
2143.0,compromised,0.7530817324656875,74.9963655863833,75.99429123350933,1.0145740216433736,0.0
2144.0,normal,0.18899317641277907,11.993936957552876,35.01224611376257,1.0,0.0
2144.0,compromised,0.4633566719123681,62.009116647490416,87.99779772947805,0.9802026920156841,0.007812619467732207
2145.0,normal,0.05222994951508134,5.0046235636490914,31.02408572930354,1.0,0.0
2145.0,compromised,0.16909990769019376,3.0186877920761104,32.994523067658264,0.0,0.012485682428841623
2146.0,normal,0.09791119037221269,35.00520831280394,49.01307023435801,1.0,0.0
2146.0,compromised,0.33546213310155576,40.67302430019945,47.32121208375702,1.0057020179208858,0.001362381177089771
2147.0,normal,0.12786323283697718,29.992389554976803,30.00369049486831,1.0,0.0
2147.0,compromised,0.6549661693700134,71.97992825314648,91.0154302468023,0.0,0.0
2148.0,normal,0.11697079750705076,16.006310427431302,30.00206346592365,1.0,0.0
2148.0,compromised,0.42829959518897764,34.67954395047712,46.321215963614186,0.0,-0.0005328811672204305
2149.0,normal,0.11195793128200378,28.519336126985426,34.508647886435355,1.0,0.0
2149.0,compromised,0.7071254590119599,74.99700545444092,76.00398217305211,1.012952475095122,0.00847609515999688
2150.0,normal,0.1266428651943804,32.0087393105309,46.00777508102534,1.0,0.0
2150.0,compromised,0.3014577597186731,57.331818042794424,57.33028488648513,1.057292951469534,0.053287913006315454
2151.0,normal,0.13706636640047132,23.487301127457055,24.499209207719467,1.0,0.0
2151.0,compromised,0.24867283474303903,15.484411066210116,53.507586094539306,0.0,0.0
2152.0,normal,0.2326105965922079,3.02302578252928,36.014534863714196,1.0,0.0
2152.0,compromised,0.2556457191870121,8.995026921080926,43.00348220273675,0.0,0.0
2153.0,normal,0.11035453638019026,25.986532347279347,52.0137288633883,1.0,0.0
2153.0,compromised,0.6363870070889279,79.32716204948943,93.32496078162771,1.0449717477727931,0.0
2154.0,normal,0.16583191802584787,35.00309645262485,35.00620200909962,1.0,0.0
2154.0,compromised,0.19106956976504313,3.509744729271369,36.504002866088875,1.0222959552911264,0.015454588644987683
2155.0,normal,0.17042516859711593,37.00192071913309,34.995803867661444,1.0,0.0
2155.0,compromised,0.6416929935605676,39.338856211097884,42.35356183811383,0.0,-0.0113008000095728
2156.0,normal,0.10928674478128508,32.489307307354245,46.51617487470003,1.0,0.0
2156.0,compromised,0.559966872909559,55.66313189640216,61.34433429824652,0.9872361151438219,0.012334972986278015
2157.0,normal,0.06339898945196505,34.00107220505392,2.9835680337496275,1.0,0.0
2157.0,compromised,0.13158285525756078,11.996299232826457,14.02676486094809,1.0047873264230025,0.008744981018439237
2158.0,normal,0.11176287594587554,36.01329620528218,49.0001243288623,1.0,0.0
2158.0,compromised,0.44542243839366746,57.67125042387388,61.31271826340611,1.0186852707330347,0.0
2159.0,normal,0.2494599994991928,35.00176298351098,55.016390400546875,1.0,0.0
2159.0,compromised,0.09510043465603286,66.33298327831963,87.66668793419927,1.0072508647124185,-0.013146616193240234
2160.0,normal,0.14862763863645084,2.0013054884440202,38.99084323704614,1.0,0.0
2160.0,compromised,0.11954634535884423,-0.0013628256498344974,0.020451119359908423,1.0052371884346614,-0.006561702659827342
2161.0,normal,0.1333194721805212,4.9856977530290845,36.9899224485565,1.0,0.0
2161.0,compromised,0.19934286548251978,23.49062344335046,15.502259772307559,0.0,0.09368029082033996
2162.0,normal,0.13446633023095064,3.9981147047262526,25.9939914545786,1.0,0.0
2162.0,compromised,0.16398457570312044,0.9924374870853256,20.009161444778048,1.0640775338267867,0.03563597064987824
2163.0,normal,0.09395143397294939,7.505281794666484,42.50881888507035,1.0,0.0
2163.0,compromised,0.9047254211450714,77.31971878313747,77.33395654590142,1.0023913100199187,0.0052778207725097045
2164.0,normal,0.11162312190199779,39.00844535587041,38.99829557344711,1.0,0.0
2164.0,compromised,0.6952208746946231,58.98526186408174,61.996897959425404,0.9949414054756114,-0.017454402353357382
2165.0,normal,0.10505941686098885,35.98734584394828,35.98543186654526,1.0,0.0
2165.0,compromised,0.15305433342149485,10.497134578910433,33.489118780082876,0.9909270768388294,0.0
2166.0,normal,0.18245805042551608,2.0135557759248326,22.988693355745415,1.0,0.0
2166.0,compromised,0.22970028798494402,108.67150998293867,115.32627549624809,1.0595361702077062,0.043711425797697795
2167.0,normal,0.19387616695906898,26.017311620058663,39.00975034954151,1.0,0.0
2167.0,compromised,0.6398313730484555,79.32558312222503,93.32834231898245,1.0438802746644076,0.03217191081829165
2168.0,normal,0.20563127633900968,15.999861003341602,32.000372526914475,1.0,0.0
2168.0,compromised,0.30794630774199766,101.66134009584009,156.3452267305184,1.0394845854473476,0.0
2169.0,normal,0.15691701609479386,36.996402224639866,19.00375585751552,1.0,0.0
2169.0,compromised,0.24798609105444133,83.33020943424253,116.68777634043353,0.0,0.06415924742891244
2170.0,normal,0.17127648697563475,13.005724715784153,25.98224148225032,1.0,0.0
2170.0,compromised,0.25372600594829425,59.66757655075071,73.68213657258755,0.0,0.0
2171.0,normal,0.2062110883652153,36.993536718813885,37.00135111903756,1.0,0.0
2171.0,compromised,0.2840175560115085,14.472863612906679,12.486110965639105,0.0,0.0
2172.0,normal,0.1625914483319977,23.481638269173345,24.50350197819026,1.0,0.0
2172.0,compromised,0.26160284152162827,51.65321998513672,83.67361684578121,1.08867744337491,0.08083551525132
2173.0,normal,0.24934240700057625,48.00090537401423,48.00919492311981,1.0,0.0
2173.0,compromised,0.07578497163092746,46.318275701629304,64.6617061179473,0.998781703118276,0.013663836474332353
2174.0,normal,0.10187910028672784,0.017049050303033653,-0.00904895196476872,1.0,0.0
2174.0,compromised,0.7641483916077425,68.34184466387435,95.67032950599244,1.0176219470676156,0.03240305458579149
2175.0,normal,0.17828857646448548,18.98957301902207,31.983754951913063,1.0,0.0
2175.0,compromised,0.7930206451000267,97.66033946865606,111.32544274194134,1.00508648320934,0.012907128734068716
2176.0,normal,0.18558276985609753,4.994194927470621,27.002981807018106,1.0,0.0
2176.0,compromised,0.260425370092837,82.48812318717079,14.51043619446793,1.0190331994875157,0.04778109576734679
2177.0,normal,0.0739503884704744,31.514596730895473,49.49937573323442,1.0,0.0
2177.0,compromised,0.2514752430323312,89.66511580964443,89.65152994043265,0.0,0.0
2178.0,normal,0.21346177111394982,11.496422972069578,55.50437142796221,1.0,0.0
2178.0,compromised,0.8635143740671852,59.34351634442209,75.65463809418081,0.0,-0.02196024313991463
2179.0,normal,0.33844900826467894,17.498251291900353,27.486962586456205,1.0,0.0
2179.0,compromised,0.26157438994655235,4.486264338068161,32.495170636641,1.0385389895999306,0.0
2180.0,normal,0.1748472651744302,30.983332354675067,0.006938386528246941,1.0,0.0
2180.0,compromised,0.1581950483073905,15.481308070040749,36.50041473965674,0.9915826628009062,0.0
2181.0,normal,0.23895559792953094,48.00929731077665,47.99379469696399,1.0,0.0
2181.0,compromised,0.907326892522659,89.33145333899544,105.32073409995603,0.9897659124857368,-0.014159220951524883
2182.0,normal,0.17727497942548054,14.993176997937901,23.009397333345355,1.0,0.0
2182.0,compromised,0.5194892524436577,84.66127521895088,97.67103442829148,0.0,0.0
2183.0,normal,0.11138185904149699,1.9953141657072777,41.01537000788545,1.0,0.0
2183.0,compromised,0.43471485027588086,79.99552851390231,79.99688510000607,0.0,0.0
2184.0,normal,0.13069036661807049,28.00694122449408,27.983669811129126,1.0,0.0
2184.0,compromised,0.7343763798921019,117.67271090841787,119.66488243100619,0.9996967872292601,-0.010059703770505964
2185.0,normal,0.13747339483256255,38.01943978135602,37.9929243265929,1.0,0.0
2185.0,compromised,0.6331699041794665,47.677668291686494,66.32145353003929,0.9649378323616562,-0.0175787827198916
2186.0,normal,0.07824386785507932,54.01493011110533,53.99073803989386,1.0,0.0
2186.0,compromised,0.9216201240760743,72.67234730481279,86.67539887182352,1.0314929753342512,0.013111189888430203
2187.0,normal,0.33934880871286005,12.998564374025694,0.009815890609647023,1.0,0.0
2187.0,compromised,0.23220498429646366,27.98377502746927,48.002521908056835,1.0662746843186028,0.06027135047723147
2188.0,normal,0.13388542195380004,11.983789490985298,25.003411558306738,1.0,0.0
2188.0,compromised,0.27091799659243293,14.483686988591824,60.501532933140695,1.035048256196601,0.03581758763266796
2189.0,normal,0.155552596779531,19.500396311087155,39.494229189003825,1.0,0.0
2189.0,compromised,0.09233395376784277,22.498846652699715,42.50632085983119,0.0,0.0
2190.0,normal,0.1428537294228486,2.9967712395165993,11.998983718743295,1.0,0.0
2190.0,compromised,0.19694107990796533,66.01938978692161,65.99845552556594,1.0570314602053312,0.0
2191.0,normal,0.08305523659402445,29.502073863270876,39.508517879054175,1.0,0.0
2191.0,compromised,0.46775211571611797,58.67397579545904,78.3251345944622,0.9923435633349555,-0.010775135048718092
2192.0,normal,0.14778363780770618,0.0018306102539491467,-0.0036354260310857,1.0,0.0
2192.0,compromised,0.496586097109328,72.32814904024129,84.64554447287676,1.0001871627601777,0.004663871745223107
2193.0,normal,0.10913056347925783,23.499851761652767,58.48962570551852,1.0,0.0
2193.0,compromised,0.09034549372126148,12.99983465952489,32.00591905748389,1.0270651027341655,0.0
2194.0,normal,0.13909205408807082,41.989987699434614,54.99331983746793,1.0,0.0
2194.0,compromised,0.4899374304114294,66.02208817249263,78.00582351614513,1.018606108130372,0.006237151549345007
2195.0,normal,0.060468771675503345,1.9919327983651696,32.999089149733074,1.0,0.0
2195.0,compromised,0.41791915636721366,63.65936572093835,63.68465673738089,1.0677729760943726,0.06952407810161051
2196.0,normal,0.08577220178727185,13.992375509112684,25.00358867379188,1.0,0.0
2196.0,compromised,0.31715166820179536,46.99601306786923,59.00629528098248,0.0,-0.008216963338136693
2197.0,normal,0.21644112847357846,53.99747783644623,12.004933794796685,1.0,0.0
2197.0,compromised,0.17719886447298594,57.48326551663543,79.51312607826965,1.0395916814458166,0.0
2198.0,normal,0.181777420105182,31.00199780852434,30.995174301092288,1.0,0.0
2198.0,compromised,0.42280711006861477,54.647013680229534,78.3271587595389,0.9969480651407429,-0.006329646211193108
2199.0,normal,0.2536858979712266,25.51029677608442,49.49856936304991,1.0,0.0
2199.0,compromised,0.5234436965674286,50.67398665845801,50.679727203403644,1.0876979709990662,0.07936150406525819
2200.0,normal,0.08326640155606657,30.50997124387162,59.492437031096024,1.0,0.0
2200.0,compromised,0.4102621636220688,63.66435124376948,82.32930800597245,0.9981378886518041,0.0
2201.0,normal,0.13520887631562753,5.98921618007185,42.00701591729807,1.0,0.0
2201.0,compromised,0.09835645358145519,0.0015091146382490586,-0.00954567266256926,0.9656915468344673,0.019057714490005175
2202.0,normal,0.18518821591485665,-0.0034148124067736457,-0.0030608221114487057,1.0,0.0
2202.0,compromised,0.1035652844666156,22.508318558980214,42.4929510877557,0.9723724811769912,-0.010695401001250575
2203.0,normal,0.09692145311445617,9.000496521052218,34.998354252575815,1.0,0.0
2203.0,compromised,0.1426900781482072,48.984201598474115,56.99558531756287,0.0,0.04220819565055537
2204.0,normal,0.15802266862559822,5.020336701092939,51.009094127006044,1.0,0.0
2204.0,compromised,0.6253667641686292,71.33211607759108,71.32895540894246,1.0040455159571424,0.0
2205.0,normal,0.19023174493683603,18.996165199308344,32.00237779757562,1.0,0.0
2205.0,compromised,0.5480491016532104,51.67040619491289,64.66149122749913,0.9993051762343905,-0.006779060569005508
2206.0,normal,0.11626828447699868,13.506389173722187,36.48637967782572,1.0,0.0
2206.0,compromised,0.19567532381301378,0.0006101095462892208,0.0203583400202015,1.004426378880848,0.001250933342352316
2207.0,normal,0.12628026858000133,10.520133815157083,37.51935701784597,1.0,0.0
2207.0,compromised,0.4547329177999498,57.686824772971555,84.3186543847776,0.0,0.0
2208.0,normal,0.09960581372947065,6.001746842367514,44.000996551919684,1.0,0.0
2208.0,compromised,0.1986498912840452,70.33097868491966,90.3174087404597,0.0,0.0
2209.0,normal,0.24130082617609394,23.991682761465025,28.998651747938442,1.0,0.0
2209.0,compromised,0.8395415402659622,77.67777174005766,90.32716708916993,0.0,0.09372507474294486
2210.0,normal,0.13961801299189167,41.01940886875925,42.00373320185501,1.0,0.0
2210.0,compromised,0.10423981714147423,46.314517715537725,64.66552044418987,1.0025640272421041,0.0005767236263609423
2211.0,normal,0.19533821338177643,0.9899204040207953,29.995452436668472,1.0,0.0
2211.0,compromised,0.15782501092295417,61.67515971904243,76.67689585171924,1.0674760197753455,0.06410684814391664
2212.0,normal,0.2361352619740477,34.00810934123027,33.987963546201605,1.0,0.0
2212.0,compromised,0.19561268467530338,18.009653063156104,31.000627174539183,1.0139113791125727,0.0
2213.0,normal,0.10636020097553846,31.01420196443427,42.0034205322491,1.0,0.0
2213.0,compromised,0.7812402304601024,59.66407748408673,76.33817784597504,0.9907220493405238,0.007304445896976914
2214.0,normal,0.15806083600156717,23.51987854242144,49.499945982903874,1.0,0.0
2214.0,compromised,0.07486764593934014,30.0259422565971,30.00142810814203,0.0,0.0065441203898779915
2215.0,normal,0.11882432272914363,30.015855334488634,44.00137090477274,1.0,0.0
2215.0,compromised,0.532632941765324,92.33998556079813,118.34778538006958,1.0489824820301001,0.037030170312543055
2216.0,normal,0.08736780333779122,18.993066488937497,45.00053271558634,1.0,0.0
2216.0,compromised,0.42725397335094034,83.99835763197535,108.99111938311374,1.0238944394532132,0.0
2217.0,normal,0.13749032721593868,20.01389100602058,66.00601553359728,1.0,0.0
2217.0,compromised,0.21159425750322142,17.99488359148798,31.00310595573441,0.9946964795499529,0.004789685259110064
2218.0,normal,0.15440780014586933,1.011300404873055,24.999562205993307,1.0,0.0
2218.0,compromised,0.20399781563466018,92.67065017469679,92.6730368168207,1.0104517315921222,0.0
2219.0,normal,0.1113981023987987,33.99041293563328,33.998707704877845,1.0,0.0
2219.0,compromised,0.3334592132488373,67.34031035633824,84.3506456360992,1.0010629660718187,0.0
2220.0,normal,0.1355188577998263,1.0017642872129526,24.991815927709712,1.0,0.0
2220.0,compromised,0.20897488679431037,26.517794421778248,31.50548283163331,1.0333552798309789,0.0
2221.0,normal,0.15182711854933786,42.001313109510896,54.9958086862027,1.0,0.0
2221.0,compromised,0.08074105381288325,18.984327324843857,34.97815613088173,1.0588294444429052,0.07343787987754566
2222.0,normal,0.15951919105341972,20.006972155748066,33.0139467237027,1.0,0.0
2222.0,compromised,1.0235238201848664,95.67151953085092,139.31833614567788,1.0952357579577021,0.07691783246827223
2223.0,normal,0.07699269766242081,21.494184673959747,30.490393337934115,1.0,0.0
2223.0,compromised,0.5078089222333122,56.674614068085575,61.67543036170639,0.0,-0.009864478065038935
2224.0,normal,0.04916809736270543,21.99478212075214,48.00195590980133,1.0,0.0
2224.0,compromised,0.6443577889786866,82.67300895919661,107.3396958212257,1.088873198659413,0.0
2225.0,normal,0.16564145231304336,14.995419295606274,30.99980403010795,1.0,0.0
2225.0,compromised,0.6757344342484148,52.659196044770496,62.66402895722561,1.0075629671547186,0.012892589071202729
2226.0,normal,0.10962487673498161,4.999021630789775,18.00353159730833,1.0,0.0
2226.0,compromised,0.12942288946976704,15.997243720498615,36.00426042220877,0.0,0.013522041264969063
2227.0,normal,0.07753147910959926,18.980494439956676,44.999678640853304,1.0,0.0
2227.0,compromised,0.26563236676158636,32.64346273874042,32.670616302030574,0.998048575896042,0.0
2228.0,normal,0.14487889201133392,16.497825622377928,39.495536510819264,1.0,0.0
2228.0,compromised,0.11378314297124896,4.01682285915762,57.98502712235983,1.0297977552250932,0.0558118978568639
2229.0,normal,0.11753041874793294,30.984883376665735,42.012036917908034,1.0,0.0
2229.0,compromised,0.1676665453381561,51.99484590755069,82.01487667695268,0.0,0.0065199179536672815
2230.0,normal,0.09412701882566737,19.990835147223283,43.98455681135144,1.0,0.0
2230.0,compromised,0.6579344769720942,50.325436260944954,71.65996607422588,1.0844598159485437,0.0
2231.0,normal,0.10245331724348415,5.986333787025407,35.997026148742506,1.0,0.0
2231.0,compromised,0.1654381727384343,16.51454333162434,53.51521041054804,1.0231112777659472,0.03815127076449025
2232.0,normal,0.120298354661678,7.999244163808262,44.00441354214083,1.0,0.0
2232.0,compromised,1.060757875146523,61.3318052188951,63.67247770699493,1.0232522758301321,0.015370522852396094
2233.0,normal,0.25276634818328764,33.999391098067136,40.00236104652496,1.0,0.0
2233.0,compromised,0.18722398580612207,28.998311124972147,29.011816593194062,0.0,0.03522153575783098
2234.0,normal,0.14054101140644631,19.99723815277443,31.98370984573125,1.0,0.0
2234.0,compromised,1.0209565792876865,82.9923327169274,98.99727188093362,1.0190915593088499,0.02285730541990055
2235.0,normal,0.14237386134404412,3.991611639442178,30.007298337005807,1.0,0.0
2235.0,compromised,0.3118558992419592,62.67314723292964,62.665824167613444,1.013154835792959,0.028743339190721126
2236.0,normal,0.204229734409549,27.01112338116057,34.98663674228422,1.0,0.0
2236.0,compromised,0.16957564341360165,47.674003587211665,73.31783514490445,0.0,0.032969159955991395
2237.0,normal,0.115922950237495,13.991561827072125,5.994731323874468,1.0,0.0
2237.0,compromised,0.059340390801800535,30.006506555274,30.004171256665376,0.0,0.0
2238.0,normal,0.1963196841567218,16.501402429161878,27.487481143023192,1.0,0.0
2238.0,compromised,0.14083382891867396,47.67492985186377,64.3175980002127,0.9715518551938265,0.016910379305273456
2239.0,normal,0.10621928461394067,0.9958421339762251,40.009532848245335,1.0,0.0
2239.0,compromised,0.1599402644896447,37.48998510825421,51.521894187191,1.027142094272855,0.0
2240.0,normal,0.09625423308187363,12.510894830745777,43.514225771078024,1.0,0.0
2240.0,compromised,0.21165884266472915,52.656165155144336,52.66843278405896,0.0,0.016867303769909164
2241.0,normal,0.08298931153762491,43.514217263653585,45.496560578317506,1.0,0.0
2241.0,compromised,0.1638690641297893,19.016566684013213,44.98500201228848,0.9943605540441395,-0.0009347895834704651
2242.0,normal,0.2505626256132935,26.48781437213879,46.506375347519324,1.0,0.0
2242.0,compromised,0.08312565835048369,24.021204133197593,42.0030840546828,1.0083463486892166,0.0
2243.0,normal,0.1331062377044325,38.51690490945886,48.48219915749321,1.0,0.0
2243.0,compromised,0.706362834445891,81.00467612179803,96.99732422029945,0.9638819353575946,0.0008589688661627869
2244.0,normal,0.058879512262988,20.983531764097314,33.99769909885422,1.0,0.0
2244.0,compromised,0.6948466796709387,101.0020634675981,125.01643033073768,1.1278336057124505,0.0
2245.0,normal,0.22309822848771038,40.99992624173655,44.98254481352528,1.0,0.0
2245.0,compromised,0.23317905349395415,46.65534523151196,61.34655227680543,1.0284865749491596,0.06412166202594594
2246.0,normal,0.16506303961115823,19.502601828611144,39.497707502933565,1.0,0.0
2246.0,compromised,0.5984190105215341,45.65409290344745,72.67088747909382,0.0,0.0
2247.0,normal,0.22918899531639053,24.976972981251947,38.99546095957647,1.0,0.0
2247.0,compromised,0.5113876237463447,50.67721804319267,50.667186146791,1.084049498320558,0.06687408353487673
2248.0,normal,0.19561319680680408,8.488136934719932,43.4916432472926,1.0,0.0
2248.0,compromised,0.14734568567910566,15.511345760138699,36.49030860894234,0.9765241752836795,0.0042447896476927
2249.0,normal,0.12257514514234218,29.001881604819264,55.01121721789097,1.0,0.0
2249.0,compromised,0.09381496971693436,12.99297147983393,26.00238665608675,1.0076743421308072,-0.007556507911386729
2250.0,normal,0.061990806570102475,10.993564831627292,37.01512982289259,1.0,0.0
2250.0,compromised,0.10348058653739393,37.99282757585968,37.997045154866115,0.0,0.04844620066290458
2251.0,normal,0.16225797778444662,19.007869483828227,31.99975299693554,1.0,0.0
2251.0,compromised,0.6751091857218681,80.00354604172544,105.99305385501451,1.0165210115966137,0.0
2252.0,normal,0.23044195551474808,53.99702292535142,12.004390586463895,1.0,0.0
2252.0,compromised,0.5793312762569531,84.01725554598839,99.99661993020754,0.9864336768131936,0.005119184354146373
2253.0,normal,0.15316201437292362,19.99167105202351,32.01734147011909,1.0,0.0
2253.0,compromised,0.40208065164340634,63.31900600360922,90.67106932352898,0.9923022143075749,0.0
2254.0,normal,0.23400215590388623,30.491112829817972,32.504602537238554,1.0,0.0
2254.0,compromised,1.0022597308689838,101.66184299758443,119.64992164662306,0.0,0.02554880734125375
2255.0,normal,0.09943980662882719,8.99663200482207,34.97766707677198,1.0,0.0
2255.0,compromised,0.2988954619812754,56.334666230501526,71.32102343806633,0.0,0.0
2256.0,normal,0.2499958463340302,31.98895749957736,31.998511366517857,1.0,0.0
2256.0,compromised,0.0964558931041714,46.322487173246785,64.67831112607824,1.007339980548409,0.015882338736468347
2257.0,normal,0.10498153595558204,23.508956332856695,25.506752827351107,1.0,0.0
2257.0,compromised,0.16959666228569673,52.01567164107541,81.98300900604775,0.9879665988128219,0.0002769082510914516
2258.0,normal,0.20065034188608288,25.985723732719325,26.007757680435606,1.0,0.0
2258.0,compromised,0.17780574887106443,82.00810986744085,82.00879502512238,0.0,0.0
2259.0,normal,0.12974555723692102,35.998078770196614,48.98929904529603,1.0,0.0
2259.0,compromised,0.11612420162821169,25.49561505722006,66.49910105095823,0.9923560575319318,0.01051422002662968
2260.0,normal,0.11721301076942561,20.020568962091495,45.01428847419441,1.0,0.0
2260.0,compromised,0.13604810086536134,0.0038859510677582056,-0.0013862594152573423,-0.00735277535575074,-0.002794814683011258
2261.0,normal,0.16415647257533722,7.013878378701908,28.997007089252296,1.0,0.0
2261.0,compromised,0.09302192661117553,11.99948250471372,27.998582804251697,0.9795047400000322,-0.011507404347690731
2262.0,normal,0.09396031296348173,38.999088768899604,0.0032051041694244197,1.0,0.0
2262.0,compromised,0.22150907112992685,47.34075687175848,47.30928052420823,1.00677357154609,0.0029010411896254716
2263.0,normal,0.12439504136685561,43.01381950423656,43.00683131090576,1.0,0.0
2263.0,compromised,0.2818845511227913,30.01189596871773,-0.006811251688865669,0.0,0.0
2264.0,normal,0.13689970105081667,17.997856522461277,30.98652539408425,1.0,0.0
2264.0,compromised,0.07125040469575658,24.00880556996956,41.98170608126432,1.006375902502255,0.0
2265.0,normal,0.11381895117564113,31.496289706788062,53.520692829288045,1.0,0.0
2265.0,compromised,0.25264874552715205,9.007678704022858,42.98473335407853,0.0,0.05203797193131033
2266.0,normal,0.12331850407233458,31.974361212009335,45.99881656319611,1.0,0.0
2266.0,compromised,0.10033357900704754,18.002907286492885,40.00288689321171,1.0419541892109263,0.0
2267.0,normal,0.1421649716230665,4.992126977435909,44.98924713266506,1.0,0.0
2267.0,compromised,0.33243983221663626,71.98823343071673,72.01020195851993,0.9743281110717722,0.0
2268.0,normal,0.04978560174375872,16.010697324538004,29.006479922445582,1.0,0.0
2268.0,compromised,0.12830076342579178,18.99243944738017,35.01451507780805,0.9838223054258679,0.011726016197210976
2269.0,normal,0.16783612125747888,30.993517664783106,-0.008968174249802282,1.0,0.0
2269.0,compromised,0.24279490714239596,85.66911718600328,100.66248874313933,0.0,0.0
2270.0,normal,0.07715264742113408,4.994335572652384,44.01364147032231,1.0,0.0
2270.0,compromised,0.4445822739938561,39.665766258337406,44.667114456619444,1.0284917832316651,-0.005286982807909322
2271.0,normal,0.04350026086217759,13.0047840853262,39.00948110982429,1.0,0.0
2271.0,compromised,0.5803485191044415,102.01263883928004,101.98466944620692,1.0872668698128736,0.08736635300465076
2272.0,normal,0.21274384203141736,18.995100086068,24.98823154709856,1.0,0.0
