experiment,label,SPI,PFSI,TFSI,PPR,PPD
492.0,normal,0.2496,39.0,49.0,1.0,0.0
492.0,compromised,0.704,67.67,96.67,1.06,0.06
493.0,normal,0.1138,8.0,34.0,1.0,0.0
493.0,compromised,0.1506,19.0,35.0,0.98,0.0
494.0,normal,0.1773,0.0,0.0,1.0,0.0
494.0,compromised,0.8085,97.33,86.67,1.04,0.04
495.0,normal,0.1942,21.0,0.0,1.0,0.0
495.0,compromised,0.1628,8.0,55.0,1.04,0.04
496.0,normal,0.0848,20.0,51.0,1.0,0.0
496.0,compromised,0.1993,92.0,131.0,1.09,0.09
497.0,normal,0.149,12.0,36.0,1.0,0.0
497.0,compromised,0.2266,51.33,55.67,1.03,0.03
498.0,normal,0.1569,37.0,19.0,1.0,0.0
498.0,compromised,0.0891,40.5,4.5,1.02,0.02
499.0,normal,0.114,4.5,25.5,1.0,0.0
499.0,compromised,0.1461,4.5,13.5,0.99,0.0
500.0,normal,0.073,17.5,26.5,1.0,0.0
500.0,compromised,0.0792,24.0,42.0,1.02,0.02
