experiment,label,SPI,PFSI,TFSI,PPR,PPD
491.0,compromised,0.4737,160.5,218.5,1.02,0.02
492.0,normal,0.575,74.0,163.0,1.0,0.0
492.0,compromised,0.3232,269.0,313.0,1.0,0.0
493.0,normal,0.1481,126.0,214.0,1.0,0.0
493.0,compromised,0.3397,127.5,165.5,1.01,0.01
494.0,normal,0.484,29.0,176.0,1.0,0.0
494.0,compromised,0.6757,170.33,251.33,1.0,0.0
495.0,normal,0.2682,73.0,162.0,1.0,0.0
495.0,compromised,0.4857,301.33,358.67,1.0,0.0
496.0,normal,0.3452,44.0,159.0,1.0,0.0
496.0,compromised,0.4639,212.33,275.67,1.02,0.02
497.0,normal,0.2923,29.0,160.0,1.0,0.0
497.0,compromised,0.8649,57.0,203.0,1.0,0.0
498.0,normal,0.3341,66.0,208.0,1.0,0.0
498.0,compromised,0.3918,35.0,185.0,1.01,0.01
499.0,normal,0.5701,49.0,131.0,1.0,0.0
499.0,compromised,0.8335,184.33,255.67,1.0,0.0
500.0,normal,0.2826,90.0,185.0,1.0,0.0
500.0,compromised,0.3203,327.67,397.33,1.0,0.0
